Variety;PLZ;Sowingday;Harvestday;Harvestyear;No;Yielddtha;PMG_g;PHL_kg;Heading
NA;1260;286;199;2012;111.15018;45.48312765;42.5;82.00947523;146.6736264
NA;1260;286;199;2012;111.15021;52.69508735;44.7;83.01000268;146.0208791
NA;1260;286;199;2012;111.15035;61.76016378;47.4;82.37105871;147.5417582
NA;1260;286;199;2012;111.15037;72.50852302;43.8;81.78867528;143.9582418
NA;1260;286;199;2012;111.15038;63.02981754;46.5;82.4831551;146.3923077
NA;1260;286;199;2012;111.15049;61.92316417;44.3;80.94473437;149.5659341
NA;1260;286;199;2012;111.15056;55.52171704;45.8;80.47737196;148.5208791
NA;1260;286;199;2012;111.15057;58.71463381;44.3;76.29236508;150.3263736
NA;1260;286;199;2012;111.15059;62.07997718;45;81.8960545;147.8472527
NA;1260;286;199;2012;111.1506;45.27759925;40.2;79.75105183;150.7395604
NA;1260;286;199;2012;111.15065;75.92362306;49.3;81.98210518;144.7395604
NA;1260;286;199;2012;111.15066;61.19225963;46.2;81.07236814;144.9131868
NA;1260;286;199;2012;111.15067;58.92943979;46;82.02999541;146.2395604
NA;1260;286;199;2012;111.15068;60.95810591;38.5;83.36078887;144.7395604
NA;1260;286;199;2012;111.15077;54.23115145;43.2;81.16473972;146.3472527
NA;1260;286;199;2012;111.15078;63.7693384;47;80.8036856;145.0868132
NA;1260;286;199;2012;111.15083;48.50486547;43.4;80.93474163;149.1076923
NA;1260;286;199;2012;111.1509;63.64193431;48.5;80.90604609;147.6318681
NA;1260;286;199;2012;111.15101;65.00451353;40.5;82.1623689;147.1736264
NA;1260;286;199;2012;111.15108;66.09953111;46.9;80.70868904;148.9549451
NA;1260;286;199;2012;111.15111;65.8550157;41.8;84.92130905;146.8054945
NA;1260;286;199;2012;111.15112;64.8571625;43.1;84.91052591;146.0659341
NA;1260;286;199;2012;111.15113;60.91663129;45;81.13583622;147.7315436
NA;1260;286;199;2012;111.1512;64.08657575;45.4;81.98628893;146.5
NA;1260;286;199;2012;111.15123;48.2235678;45.1;82.68954307;147.6610738
NA;1260;286;199;2012;111.15126;64.21667407;43.8;79.72969834;147
NA;1260;286;199;2012;111.15139;51.88797747;45.8;81.15036199;148.5536913
NA;1260;286;199;2012;111.1514;59.5345355;42;82.65838368;147.0536913
NA;1260;286;199;2012;111.15145;59.97167664;50.5;82.95201291;148.8758389
NA;1260;286;199;2012;111.15158;58.48921416;43.8;81.72613366;147.6610738
NA;1260;286;199;2012;111.15159;59.27237384;49.7;80.68713357;147.6073826
NA;1260;286;199;2012;111.15163;57.7350382;46.7;80.77324993;144.9463087
NA;1260;286;199;2012;111.15165;67.44358638;44.4;78.86406885;148.3389262
NA;1260;286;199;2012;111.15168;62.34930884;44.1;79.38640959;149.2315436
NA;1260;286;199;2012;111.15172;71.5857978;46.1;79.85853895;145.8926174
NA;1260;286;199;2012;111.15175;60.79533986;42.9;81.06994388;148.3926174
NA;1260;286;199;2012;111.15176;71.5517896;44.2;79.38412497;148
NA;1260;286;199;2012;111.15177;57.96635568;45.6;81.11042232;149.8758389
NA;1260;286;199;2012;111.15184;68.55734023;39.4;79.76624124;148.7684564
NA;1260;286;199;2012;111.15185;56.53424865;41.4;84.43071555;148
NA;1260;286;199;2012;111.15194;59.02488148;46.2;79.03984052;149.4463087
NA;1260;286;199;2012;111.15195;50.38921891;42.2;76.09551726;150.8926174
NA;1260;286;199;2012;111.15196;49.93067065;47.4;79.55125433;149.8926174
NA;1260;286;199;2012;111.15201;70.24486615;48.2;79.82426293;146.7684564
NA;1260;286;199;2012;111.1521;65.66653041;43.6;82.07965764;147.6569767
NA;1260;286;199;2012;111.15212;52.8499328;41.8;82.37916987;147.8825581
NA;1260;286;199;2012;111.15215;70.20404016;44.1;82.50477176;145.1372093
NA;1260;286;199;2012;111.15216;68.17575173;47.2;78.12121693;148.2744186
NA;1260;286;199;2012;111.15219;54.05943975;42.5;78.36177439;150
NA;1260;286;199;2012;111.15221;61.25890333;43.4;75.30525348;148.1569767
NA;1260;286;199;2012;111.15222;74.00307628;39.4;76.96771864;147.0488372
NA;1260;286;199;2012;111.15223;76.39265666;41.8;76.90011412;148.4313953
NA;1260;286;199;2012;111.15224;54.17425142;47.9;82.64226216;147.7744186
NA;1260;286;199;2012;111.15225;53.06074953;40.8;82.04527268;146.2255814
NA;1260;286;199;2012;111.15226;57.27275393;37.8;79.34576045;148
NA;1260;286;199;2012;111.15247;56.20993301;47.9;81.76854878;148.4802326
NA;1260;286;199;2012;111.15248;57.89991761;42.2;84.74631186;150.794186
NA;1260;286;199;2012;111.15252;69.10375292;47;77.86176834;149.0686047
NA;1260;286;199;2012;111.15259;56.58888599;44.4;83.26094425;148.3627907
NA;1260;286;199;2012;111.15262;58.9599949;43.8;79.65702787;151.6372093
NA;1260;286;199;2012;111.15264;55.1621553;45.5;80.33627347;148.9116279
NA;1260;286;199;2012;111.15265;60.82606621;47.6;82.21759847;149
NA;1260;286;199;2012;111.15267;60.9662228;39.1;82.99704707;148.205814
NA;1260;286;199;2012;211.13593;63.46240453;39.6;82.80074126;145.9313953
NA;1260;286;199;2012;111.1507;72.65647842;48.5;79.27141548;146.5816519
NA;1260;286;199;2012;111.15086;66.59031438;40.2;76.56578514;147.0212537
NA;1260;286;199;2012;111.15087;82.8776193;48.2;79.05674071;147.0782889
NA;1260;286;199;2012;111.15088;64.49313716;44.7;75.28098749;146.9787463
NA;1260;286;199;2012;111.15102;69.15484017;45.2;77.47848685;147.8724778
NA;1260;286;199;2012;111.15228;75.09452617;46.4;78.70152592;148.1275222
NA;1260;286;199;2012;111.15229;72.53986746;42.7;77.98081387;149.2337907
NA;1260;286;199;2012;111.1523;65.03865924;40;78.86900613;149.1062685
NA;1260;286;199;2012;111.15232;73.15342542;43.5;79.74734041;148.6879204
NA;1260;286;199;2012;111.15239;72.82902508;46.6;81.16139857;145.8366963
NA;1260;286;199;2012;111.15242;67.02196205;49.5;80.39435913;147.8792037
NA;1260;286;199;2012;111.15243;67.80922051;44.3;77.80693348;148.3478612
NA;1260;286;199;2012;111.15244;63.23590848;43.8;73.77756096;152.1487759
NA;1260;286;199;2012;111.15245;70.03869987;38.6;79.17222073;150.7662093
NA;1260;286;199;2012;111.14757;52.30138239;46.1;80.18207679;149.1207963
NA;1260;286;199;2012;111.14758;72.74037349;45.7;83.18116335;146.6241593
NA;1260;286;199;2012;111.14761;75.97811246;45.5;76.30253671;149.6666667
NA;1260;286;199;2012;111.14762;76.99930758;41.1;79.88652049;147.0850148
NA;1260;286;199;2012;111.14857;62.75921599;43.8;82.86574907;148.8512241
NA;1260;286;199;2012;111.14639;62.39129589;44.2;81.86668358;149.9787463
NA;1260;286;199;2012;111.14645;67.84960982;47.2;83.98332056;148.3120796
NA;1260;286;199;2012;211.13526;63.03499824;38;83.54;142.6666667
NA;1260;286;199;2012;111.14782;58.26426;42.3;78.08;149.3333333
NA;1260;286;199;2012;111.14786;71.66580757;44.2;79.83;148
NA;1260;286;199;2012;111.14789;55.39750148;46.7;81.03333333;148.6666667
NA;1260;286;199;2012;111.14812;64.24735495;44.2;80.46333333;145.6666667
NA;1260;286;199;2012;111.14851;73.44941881;46.1;79.41666667;147.3333333
NA;1260;286;199;2012;111.14859;68.54920996;44.6;80.27666667;148
NA;1260;286;199;2012;111.14861;70.21778567;46.5;81.01666667;146.6666667
NA;1260;286;199;2012;111.14862;61.18728124;47.6;81.39666667;147.5
NA;1260;286;199;2012;111.1487;75.25295251;36.6;81.29333333;145
NA;1260;286;199;2012;111.14904;66.12217138;45.6;82.1;148
NA;1260;286;199;2012;111.14928;63.97124868;42.6;82.2;149
NA;1260;286;199;2012;111.1493;62.61277157;42.7;78.84;141
NA;1260;286;199;2012;111.14936;66.66096604;41.9;80.07333333;149
NA;1260;286;199;2012;111.14938;67.4971102;40.7;80.91666667;147.6666667
NA;1260;286;199;2012;111.14953;65.32058498;40.3;80.99;146.3333333
NA;1260;286;199;2012;111.14963;71.49385547;38.6;81.28;144.3333333
NA;1260;286;199;2012;111.14964;60.28770611;46.8;81.81333333;148.3333333
NA;1260;286;199;2012;111.14973;66.11657693;44;79.75333333;148.3333333
NA;1260;286;199;2012;111.14974;54.2381217;41.2;81.84;144.6666667
NA;1260;286;199;2012;111.14981;67.33570283;41.2;81.3;147
NA;1260;286;199;2012;111.1499;68.66461045;42.7;80.69;149.3333333
NA;1260;286;199;2012;111.14995;47.85559821;47.1;82.58630888;148.0696933
NA;1260;286;199;2012;111.14996;58.0015903;45.7;80.89306216;148.389088
NA;1260;286;199;2012;211.1333;52.29681108;41.9;81.87560314;144.2497013
NA;1260;286;199;2012;211.13368;45.62003009;38.5;82.25981544;146
NA;1260;286;199;2012;111.14566;75.41076344;47.2;80.26897676;145.4994026
NA;1260;286;199;2012;111.14569;74.05292001;47;80.95386132;147.5133413
NA;1260;286;199;2012;111.14592;73.66512937;46.9;77.91990583;145.8884906
NA;1260;286;199;2012;111.14611;60.95779367;42.7;79.97017851;148.778176
NA;1260;286;199;2012;111.1462;64.61419435;44.4;82.48502279;146.430904
NA;1260;286;199;2012;111.14622;66.29803747;43.1;80.78217866;146.6387893
NA;1260;286;199;2012;111.14631;63.69286275;46.3;82.36497419;146.9442453
NA;1260;286;199;2012;111.14632;60.91500077;42.5;81.12044137;148.569096
NA;1260;286;199;2012;111.14636;69.01850165;41.4;79.94329305;148.083632
NA;1260;286;199;2012;111.14644;61.67150131;40.6;81.33728806;147.6248507
NA;1260;286;199;2012;111.14649;58.91327085;45.6;82.53320644;148.2357626
NA;1260;286;199;2012;111.14681;62.21070867;49.4;79.18768537;148.0557547
NA;1260;286;199;2012;111.14691;58.37830774;47.5;79.61649042;147.47272
NA;1260;286;199;2012;111.14695;60.36888385;46.3;80.25315255;147.610912
NA;1260;286;199;2012;111.14699;61.29874601;41.8;79.79835763;146.916368
NA;1260;286;199;2012;111.14146;63.17278361;52.8;78.38585528;148.9972152
NA;1260;286;199;2012;111.14158;69.86130085;48.2;84.20421997;145.6681157
NA;1260;286;199;2012;111.14547;46.9549744;40.9;82.83290001;148.0069961
NA;1260;286;199;2012;111.14316;74.28389255;45.9;78.88005017;148.0058867
NA;1260;286;199;2012;111.14372;69.38757166;45;77.09511819;147.327741
NA;1260;286;199;2012;111.1446;74.99658682;45.5;79.85128234;147.3394238
NA;1260;286;199;2012;111.14469;78.06403182;47.4;80.6001319;144.996468
NA;1260;286;199;2012;111.1447;70.56312637;50.3;80.03341369;147.0058187
NA;1260;286;199;2012;111.14468;79.82181715;43.9;82.1775296;141.5
A7T.9;1260;291;213;2013;191.11272;43.51996483;40.6;80.84270002;159.3333333
ADESSO;1260;291;213;2013;191.11322;55.37780309;42.7;81.58589727;156
ALTIGO;1260;291;213;2013;191.10956;72.0290363;47.2;74.1;150
ALTIGO;1260;291;213;2013;191.10956;56.73007927;47.6;73.05333333;151.9233939
APACHE;1260;291;213;2013;191.10569;68.85189821;38.2;76.8;155
APW.1110;1260;291;213;2013;191.11316;55.06069206;48.5;81.62528845;157.6666667
AREZZO;1260;291;213;2013;191.10983;55.74017522;40.5;77.23;153.3868117
ARINA;1260;291;213;2013;111.1001;NA;NA;NA;157
ARINA;1260;291;213;2013;111.1001;54.79098874;42;80.73;158
ARIST.3391;1260;291;213;2013;191.11385;52.72717924;48.1;80.68018391;159
ARNOLD (BLE);1260;291;213;2013;191.11177;NA;NA;NA;153.6666667
ARNOLD (BLE);1260;291;213;2013;191.11177;39.40792657;40.8;81.17;153.9446839
AXIOMA;1260;291;213;2013;191.11363;56.66911235;47.2;78.27609395;158.3333333
BATUTA;1260;291;213;2013;191.11024;NA;NA;NA;158.3333333
BOCKRIS (2);1260;291;213;2013;191.10917;NA;NA;NA;157.6666667
BONIFACIO;1260;291;213;2013;191.1136;69.72027345;44.8;78.12545132;152
CAMBRENA;1260;291;213;2013;194.10119;NA;NA;NA;156.3333333
CAMBRENA;1260;291;213;2013;194.10119;60.3241195;44.9;79.30825911;159.7884615
CAMBRENA;1260;291;213;2013;194.10119;68.56872175;44.8;79.07918556;158.9977273
CAMBRENA;1260;291;213;2013;194.10119;61.29161077;42.9;78.32424216;158.463964
CAMBRENA;1260;291;213;2013;194.10119;65.19829042;44.7;79.74170211;157.745614
CAMBRENA;1260;291;213;2013;194.10119;66.97096229;44.1;79.395;157.623913
CAMBRENA;1260;291;213;2013;194.10119;66.99486419;42;79.28307747;157.5
CAMBRENA;1260;291;213;2013;194.10119;68.08830539;44.3;79.44431019;157.525
CAMBRENA;1260;291;213;2013;194.10119;63.9472518;44.3;79.005;158
CAMBRENA;1260;291;213;2013;194.10119;66.07213747;42.3;79.08337289;158
CAMBRENA;1260;291;213;2013;194.10119;59.0442678;42.4;78.10514917;158.0681818
CAMBRENA;1260;291;213;2013;194.10119;60.15040389;44;78.67037075;157.3429204
CAMBRENA;1260;291;213;2013;194.10119;55.49962288;42.9;78.36024312;158.0495868
CAMBRENA;1260;291;213;2013;194.10119;58.07059477;42.9;72.44478817;157.8721234
CAMBRENA;1260;291;213;2013;194.10119;49.14554805;42.5;69.9;158.6210556
CAMBRENA;1260;291;213;2013;194.10119;44.58645529;42.7;77.20333333;158.8127617
CAMBRENA;1260;291;213;2013;194.10119;59.98421509;44.2;78.90319802;158.3333333
CAMEDO+CH COMBIN M;1260;291;213;2013;151.10176;NA;NA;NA;155
CH CAMEDO;1260;291;213;2013;111.13206;NA;NA;NA;155
CH CAMEDO;1260;291;213;2013;111.13206;68.39032123;40.3;79.25;156
CH CAMEDO;1260;291;213;2013;111.13206;65.75444561;43.4;78.45438125;157.3333333
CH CLARO;1260;291;213;2013;111.12754;NA;NA;NA;154
CH CLARO;1260;291;213;2013;111.12754;48.26382979;47.1;76.5;155
CH CLARO;1260;291;213;2013;111.12754;48.60990703;49.6;77.34618573;154.6394231
CH CLARO;1260;291;213;2013;111.12754;51.68054877;48.7;77.66352103;156.4954545
CH CLARO;1260;291;213;2013;111.12754;53.02311989;47.7;76.1768385;156.490991
CH CLARO;1260;291;213;2013;111.12754;52.28782808;47.7;77.44632373;155.4385965
CH CLARO;1260;291;213;2013;111.12754;57.40993949;49;77.39;155.9586957
CH CLARO;1260;291;213;2013;111.12754;55.90464391;47.7;77.59746938;156
CH CLARO;1260;291;213;2013;111.12754;48.95468726;48.1;77.20494226;154.975
CH CLARO;1260;291;213;2013;111.12754;52.58830655;49.5;75.95;155.5
CH CLARO;1260;291;213;2013;111.12754;51.37040303;49.4;77.22803873;155.5
CH CLARO;1260;291;213;2013;111.12754;50.35291543;46.2;76.96719189;155.0272727
CH CLARO;1260;291;213;2013;111.12754;47.99005819;46.4;77.50198839;154.5287611
CH CLARO;1260;291;213;2013;111.12754;31.74343945;40.8;77.18675496;155.3512397
CH CLARO;1260;291;213;2013;111.12754;46.76054154;45.4;75.79568845;155.5312944
CH CLARO;1260;291;213;2013;111.12754;42.23957672;46.5;66.32333333;155.0267431
CH CLARO;1260;291;213;2013;111.12754;37.46872479;46.1;77.18;155.5158826
CH CLARO;1260;291;213;2013;111.12754;52.53165729;47.5;77.84588449;155.6666667
CH CLARO+MOLINERA M;1260;291;213;2013;151.10174;42.12332082;42.7;77.20666667;156.0869977
CH COMBIN;1260;291;213;2013;111.12787;NA;NA;NA;153.6666667
CH COMBIN;1260;291;213;2013;111.12787;64.72423863;44.6;75.5;155
CH COMBIN;1260;291;213;2013;111.12787;51.13397302;43.6;74.96666667;156.0893422
CH NARA;1260;291;213;2013;111.13197;NA;NA;NA;154.6666667
CHAUMONT;1260;291;213;2013;211.13058;NA;NA;NA;152
ELSADUR;1260;291;213;2013;1191.00032;62.23000973;45.18;76.72333333;157.3333333
ENERGO;1260;291;213;2013;191.11218;NA;NA;NA;152.3333333
ESTIVUS;1260;291;213;2013;191.11033;NA;NA;NA;157
FIORINA;1260;291;213;2013;211.11489;NA;NA;NA;152
FOREL;1260;291;213;2013;111.12943;NA;NA;NA;152.6666667
FOREL;1260;291;213;2013;111.12943;37.27976637;39.6;80.64;155
FOREL;1260;291;213;2013;111.12943;62.65977512;40;81.69998567;155.3333333
GALLIO;1260;291;213;2013;191.11324;64.76028369;40.3;80.21;151.3333333
HADM.00383-08;1260;291;213;2013;191.11297;51.17378485;46.9;80.41450712;160.3333333
HADM.04308-08;1260;291;213;2013;191.11329;70.82342725;49.4;75.7010496;158
HANSWIN;1260;291;213;2013;111.14158;NA;NA;NA;154.6666667
HANSWIN;1260;291;213;2013;111.14158;68.01168127;44;80.05;156
HANSWIN;1260;291;213;2013;111.14158;61.48910174;46.4;80.29501457;156
HANSWIN+MAGNO M;1260;291;213;2013;151.10192;42.96462244;43.2;76.175;156.1962154
HANSWIN+SIMANO M;1260;291;213;2013;151.10191;47.79129467;43.6;78.40666667;155.7560089
HARRY;1260;291;213;2013;191.11021;66.31534403;46.3;77.8314065;157.6666667
IS PENTADUR;1260;291;213;2013;1191.58389;61.89698234;45.59;78.18666667;156.3333333
JB ASANO;1260;291;213;2013;191.11139;45.98826311;50.6;76.14666667;158.772103
JULIUS BL…;1260;291;213;2013;191.11142;41.25167571;43.3;78.04666667;161.9872639
KWS DAKOTA;1260;291;213;2013;191.11333;67.73830906;47.8;77.10949013;159
LEVIS;1260;291;213;2013;111.11834;NA;NA;NA;154.6666667
LEVIS;1260;291;213;2013;111.11834;53.00567955;47.4;77.76007238;156.3333333
LEVIS+SCALETTA M (IS;1260;291;213;2013;151.10142;48.13571046;43.7;77.11261322;155.9504132
LOGIDUR;1260;291;213;2013;1191.00034;47.92357113;43.6;78.35666667;156.3333333
LORENZO;1260;291;213;2013;111.13805;NA;NA;NA;154.6666667
LUCIO;1260;291;213;2013;191.11209;NA;NA;NA;155
LUDWIG;1260;291;213;2013;192.10178;NA;NA;NA;155.3333333
LUNADUR;1260;291;213;2013;1191.00028;52.6567654;44.12;79.46;153.3333333
MAGNO;1260;291;213;2013;111.13563;NA;NA;NA;153.6666667
MOIRY;1260;291;213;2013;111.14146;NA;NA;NA;157.6666667
MOIRY;1260;291;213;2013;111.14146;62.16086739;49.4;76.39265656;161
MOLINERA;1260;291;213;2013;111.13431;NA;NA;NA;154.3333333
MOLINERA+CH COMBIN M;1260;291;213;2013;151.10182;47.76681964;42.7;76.05666667;155.3754065
MULAN;1260;291;213;2013;191.10784;NA;NA;NA;156.6666667
NIC 04 3377-A;1260;291;213;2013;191.11249;64.4536504;47.5;79.415;160
NIC 05-4711-B;1260;291;213;2013;191.11163;42.68101794;43.8;74.91333333;159.2666121
PAKITO;1260;291;213;2013;191.11289;56.36234182;39.7;76.10666667;155.909221
PAPAGENO;1260;291;213;2013;191.11001;NA;NA;NA;157.3333333
RAINER;1260;291;213;2013;191.10863;NA;NA;NA;155.6666667
RUBISKO;1260;291;213;2013;191.11387;71.28243638;41.1;73.65;156
RUNAL;1260;291;213;2013;111.1142;NA;NA;NA;154.3333333
RUNAL;1260;291;213;2013;111.1142;40.40050063;47.3;77.22;155
RUNAL;1260;291;213;2013;111.1142;38.35314604;49.7;77.83003069;157
SAILOR;1260;291;213;2013;191.11175;NA;NA;NA;157
SE 302-10;1260;291;213;2013;191.11351;57.34802961;43.3;78.4034661;159.3333333
SERTORI;1260;291;213;2013;221.10002;55.78039216;40.6;79.3;154
SIALA;1260;291;213;2013;111.12753;NA;NA;NA;153
SIALA+CH CLARO M (IS;1260;291;213;2013;151.10134;46.96537798;46.2;76.42167922;154.9590909
SIMANO;1260;291;213;2013;111.13726;NA;NA;NA;152.6666667
SIMANO;1260;291;213;2013;111.13726;62.20041719;42.5;77.92;152
SIMANO;1260;291;213;2013;111.13726;61.94759323;45.6;78.86120929;153.6666667
SIMANO+MAGNO M;1260;291;213;2013;151.10188;48.67350855;42.6;75.98333333;152.8487091
SOD 109;1260;291;213;2013;1191.58392;56.18289529;49.02;80.96;156
SPONTAN;1260;291;213;2013;191.11364;64.9866549;43.8;77.57032345;156.3333333
STRU 071932.1;1260;291;213;2013;191.11083;80.37562521;41.9;76.5739131;156
SURETTA;1260;291;213;2013;111.13248;NA;NA;NA;153.6666667
SURETTA;1260;291;213;2013;111.13248;49.05682103;46.6;77.74;156
TCL.1888;1260;291;213;2013;191.11386;37.38339434;44.6;81.30080102;160
TITLIS;1260;291;213;2013;111.11706;NA;NA;NA;157
VANILNOIR;1260;291;213;2013;111.14547;NA;NA;NA;155.3333333
VANILNOIR;1260;291;213;2013;111.14547;51.92624113;37.1;80.06;157
VANILNOIR;1260;291;213;2013;111.14547;54.07937574;38.1;80.88416255;157.6666667
WINTERGOLD;1260;291;213;2013;1191.00031;54.03159505;55.76;78.33666667;153
ZEPPELIN;1260;291;213;2013;191.11296;55.57420329;43.2;79.5493078;159.3333333
ZINAL;1260;291;213;2013;194.10077;NA;NA;NA;153.3333333
ZINAL;1260;291;213;2013;194.10077;63.06132666;42.3;80.54;156
ZINAL;1260;291;213;2013;194.10077;54.58270624;45.1;80.217147;155.3557692
ZINAL;1260;291;213;2013;194.10077;55.04183852;44.5;80.23929193;155.9909091
ZINAL;1260;291;213;2013;194.10077;55.79138149;45.1;79.2123901;155.954955
ZINAL;1260;291;213;2013;194.10077;56.82974428;44.5;80.9302895;156.1842105
ZINAL;1260;291;213;2013;194.10077;58.48922186;43.8;80.44;156.0826087
ZINAL;1260;291;213;2013;194.10077;57.54605606;43.1;80.58064226;155.5
ZINAL;1260;291;213;2013;194.10077;56.46836672;44.6;80.58979757;155.5
ZINAL;1260;291;213;2013;194.10077;58.49172464;43.6;80.015;155.5
ZINAL;1260;291;213;2013;194.10077;59.30250973;41.9;79.97912153;155.5
